date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:37:14	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:14%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/stocks)
16:37:15	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:15%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/stocks)
16:37:15	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:15%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/stocks)
16:37:15	2663/2663	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e47de0ccadaf180d9e7944763a94596d%22	https://demo.tailadmin.com/src/images/brand/brand-08.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/brand/brand-08.svg	(from https://demo.tailadmin.com/stocks)
16:37:15	892/892	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22abcb62dd30e11b57d7b5816cf28552b9%22	https://demo.tailadmin.com/src/images/brand/brand-09.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/brand/brand-09.svg	(from https://demo.tailadmin.com/stocks)
16:37:16	1121/1121	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228be0f9c05a6cbe476e52264abc820c6d%22	https://demo.tailadmin.com/src/images/brand/brand-07.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/brand/brand-07.svg	(from https://demo.tailadmin.com/stocks)
16:37:16	2314/2314	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22037102969b34e90970dfaf9408d57462%22	https://demo.tailadmin.com/src/images/brand/brand-10.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/brand/brand-10.svg	(from https://demo.tailadmin.com/stocks)
16:37:16	1083/1083	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b9557320f7fce339458ecfab971cde9e%22	https://demo.tailadmin.com/src/images/brand/brand-11.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/brand/brand-11.svg	(from https://demo.tailadmin.com/stocks)
16:37:16	1540/1540	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%220697e0abb58d1dfdd73e903f3d0307ce%22	https://demo.tailadmin.com/src/images/brand/brand-12.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/brand/brand-12.svg	(from https://demo.tailadmin.com/stocks)
16:37:16	1364/1364	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22da5c7100a47f7c26f53cac5128fc1b56%22	https://demo.tailadmin.com/src/images/brand/brand-13.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/brand/brand-13.svg	(from https://demo.tailadmin.com/stocks)
16:37:17	1686/1686	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223e1368ab0947ddf9d91d1e052b1380fe%22	https://demo.tailadmin.com/src/images/brand/brand-14.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/brand/brand-14.svg	(from https://demo.tailadmin.com/stocks)
16:37:17	1149/1149	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c4f1dbfb9b4ff1d041efc5d463e3b4b6%22	https://demo.tailadmin.com/src/images/brand/brand-15.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/brand/brand-15.svg	(from https://demo.tailadmin.com/stocks)
16:37:17	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:17%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/saas)
16:37:17	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:17%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/saas)
16:37:18	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:18%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/saas)
16:37:18	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:18%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/logistics)
16:37:19	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:18%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/logistics)
16:37:19	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:19%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/logistics)
16:37:19	28618/28618	---M--	200	added ('OK')	image/png	etag:%22c094f6a1274e248d5ebef302d0c64fb4%22	https://demo.tailadmin.com/src/images/logistics/truck.png	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/logistics/truck.png	(from https://demo.tailadmin.com/logistics)
16:37:19	4142/4142	---M--	200	added ('OK')	image/png	etag:%22b41b04a9516ab986397fcb5e06a602fc%22	https://demo.tailadmin.com/src/images/logistics/avatar-1.png	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/logistics/avatar-1.png	(from https://demo.tailadmin.com/logistics)
16:37:19	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:19%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/text-generator)
16:37:20	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:20%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/text-generator)
16:37:20	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:20%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/text-generator)
16:37:20	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:20%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/text-generator)
16:37:20	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:20%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/image-generator)
16:37:21	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:21%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/image-generator)
16:37:21	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:21%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/image-generator)
16:37:22	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:21%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/image-generator)
16:37:22	286150/286150	---M--	200	added ('OK')	image/png	etag:%22a47e30f53e8ccaba4a4dacfa01bceb88%22	https://demo.tailadmin.com/src/images/ai/img-lg.png	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/ai/img-lg.png	(from https://demo.tailadmin.com/image-generator)
16:37:22	66113/66113	---M--	200	added ('OK')	image/png	etag:%22f0cb2a3b5d43ba1e915ce60367bfd8c2%22	https://demo.tailadmin.com/src/images/ai/img-md-1.png	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/ai/img-md-1.png	(from https://demo.tailadmin.com/image-generator)
16:37:23	81084/81084	---M--	200	added ('OK')	image/png	etag:%22efb202e91979a5c3dc6d4beff7af993d%22	https://demo.tailadmin.com/src/images/ai/img-md-2.png	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/ai/img-md-2.png	(from https://demo.tailadmin.com/image-generator)
16:37:23	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:23%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/code-generator)
16:37:23	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:23%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/code-generator)
16:37:23	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:23%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/code-generator)
16:37:24	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:23%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/code-generator)
16:37:24	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:24%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/video-generator)
16:37:24	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:24%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/video-generator)
16:37:24	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:24%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/video-generator)
16:37:24	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:24%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/video-generator)
16:37:25	418163/418163	---M--	200	added ('OK')	image/png	etag:%22011c0c74f80a74a32e965a02846e1f6d%22	https://demo.tailadmin.com/src/images/ai/video-thumb.png	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/ai/video-thumb.png	(from https://demo.tailadmin.com/video-generator)
16:37:25	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:25%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/products-list)
16:37:25	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:25%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/products-list)
16:37:26	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:25%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/products-list)
16:37:26	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:26%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/products-list)
16:37:26	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:26%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/add-product)
16:37:27	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:27%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/add-product)
16:37:27	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:27%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/add-product)
16:37:27	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:27%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/add-product)
16:37:27	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:27%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/billing)
16:37:28	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:28%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/billing)
16:37:28	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:28%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/billing)
16:37:28	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:28%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/billing)
16:37:29	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:28%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/invoices)
16:37:29	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:29%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/invoices)
16:37:29	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:29%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/invoices)
16:37:29	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:29%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/invoices)
16:37:30	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:29%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/single-invoice)
16:37:30	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:30%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/single-invoice)
16:37:30	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:30%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/single-invoice)
16:37:30	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:30%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/single-invoice)
16:37:30	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:30%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/create-invoice)
16:37:31	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:31%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/create-invoice)
16:37:31	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:31%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/create-invoice)
16:37:31	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:31%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/create-invoice)
16:37:32	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:32%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/transactions)
16:37:32	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:32%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/transactions)
16:37:32	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:32%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/transactions)
16:37:32	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:32%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/transactions)
16:37:33	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:33%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/single-transaction)
16:37:33	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:33%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/single-transaction)
16:37:33	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:33%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/single-transaction)
16:37:33	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:33%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/single-transaction)
16:37:34	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:34%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/calendar)
16:37:34	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:34%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/calendar)
16:37:34	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:34%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/calendar)
16:37:35	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:34%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/calendar)
16:37:35	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:35%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/profile)
16:37:35	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:35%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/profile)
16:37:35	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:35%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/profile)
16:37:35	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:35%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/profile)
16:37:36	152333/152333	---M--	200	added ('OK')	image/jpeg	etag:%226c0074b0462da917405d9ea9e9bb4ecf%22	https://demo.tailadmin.com/src/images/user/owner.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/owner.jpg	(from https://demo.tailadmin.com/profile)
16:37:36	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:36%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/task-list)
16:37:37	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:37%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/task-list)
16:37:37	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:37%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/task-list)
16:37:37	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:37%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/task-list)
16:37:38	4139/4139	---M--	200	added ('OK')	image/jpeg	etag:%22e99e1a12ebe1c58b8631aaff42df0d52%22	https://demo.tailadmin.com/src/images/user/user-13.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-13.jpg	(from https://demo.tailadmin.com/task-list)
16:37:38	6074/6074	---M--	200	added ('OK')	image/jpeg	etag:%22389e4f8c6cc51dfa305421417f927af3%22	https://demo.tailadmin.com/src/images/user/user-15.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-15.jpg	(from https://demo.tailadmin.com/task-list)
16:37:39	5282/5282	---M--	200	added ('OK')	image/jpeg	etag:%22be6dd81ff733d359e9111044f237bda4%22	https://demo.tailadmin.com/src/images/user/user-09.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-09.jpg	(from https://demo.tailadmin.com/task-list)
16:37:39	5414/5414	---M--	200	added ('OK')	image/jpeg	etag:%2215e7d70f40935d0489354b0f5b59d3aa%22	https://demo.tailadmin.com/src/images/user/user-10.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-10.jpg	(from https://demo.tailadmin.com/task-list)
16:37:39	4898/4898	---M--	200	added ('OK')	image/jpeg	etag:%223bf3786d97aaf971d94303b981765827%22	https://demo.tailadmin.com/src/images/user/user-11.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-11.jpg	(from https://demo.tailadmin.com/task-list)
16:37:39	5242/5242	---M--	200	added ('OK')	image/jpeg	etag:%22c9650580218d07857aca7d0e0be7c3f9%22	https://demo.tailadmin.com/src/images/user/user-12.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-12.jpg	(from https://demo.tailadmin.com/task-list)
16:37:40	2120/2120	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2288c7e668e3fa1a55d6c2ee487701e1b6%22	https://demo.tailadmin.com/src/images/task/pdf.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/task/pdf.svg	(from https://demo.tailadmin.com/task-list)
16:37:40	2767/2767	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d4dfba07cfd442db7a49902ecc20238%22	https://demo.tailadmin.com/src/images/task/google-drive.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/task/google-drive.svg	(from https://demo.tailadmin.com/task-list)
